PLATFORM,DATE (YYYY-MM-DDTHH:MI:SSZ),LATITUDE (degree_north),LONGITUDE (degree_east),DEPH (meter),TEMP (degree_Celsius),PSAL (psu),QC,GTSPP_UNIQUE_PROFILE_ID
28901,2012-08-05T08:06:00Z,22.4910,122.2460,9,28.89,34.19,0111111,
28901,2012-08-05T08:06:00Z,22.4910,122.2460,10,28.89,34.19,0111111,
28901,2012-08-05T08:06:00Z,22.4910,122.2460,20,28.87,34.21,0111111,
28901,2012-08-05T08:06:00Z,22.4910,122.2460,30,28.82,34.23,0111111,
28901,2012-08-05T08:06:00Z,22.4910,122.2460,40,28.79,34.25,0111111,
28901,2012-08-05T08:06:00Z,22.4910,122.2460,50,28.76,34.26,0111111,
28901,2012-08-05T08:06:00Z,22.4910,122.2460,60,28.73,34.26,0111111,
28901,2012-08-05T08:06:00Z,22.4910,122.2460,70,28.55,34.25,0111111,
28901,2012-08-05T08:06:00Z,22.4910,122.2460,80,27.84,34.38,0111111,
28901,2012-08-05T08:06:00Z,22.4910,122.2460,90,25.88,34.64,0111111,
28901,2012-08-05T08:06:00Z,22.4910,122.2460,100,25.07,34.71,0111111,
28901,2012-08-05T08:06:00Z,22.4910,122.2460,110,23.7,34.79,0111111,
28901,2012-08-05T08:06:00Z,22.4910,122.2460,120,23.22,34.85,0111111,
28901,2012-08-05T08:06:00Z,22.4910,122.2460,130,23.19,34.86,0111111,
28901,2012-08-05T08:06:00Z,22.4910,122.2460,140,22.99,34.85,0111111,
28901,2012-08-05T08:06:00Z,22.4910,122.2460,149,22.98,34.85,0111111,
28901,2012-08-05T08:06:00Z,22.4910,122.2460,160,22.9,34.84,0111111,
28901,2012-08-05T08:06:00Z,22.4910,122.2460,170,22.27,34.76,0111111,
28901,2012-08-05T08:06:00Z,22.4910,122.2460,180,21.84,34.73,0111111,
28901,2012-08-05T08:06:00Z,22.4910,122.2460,190,21.13,34.83,0111111,
28901,2012-08-05T08:06:00Z,22.4910,122.2460,200,20.08,34.83,0111111,
28901,2012-08-05T08:06:00Z,22.4910,122.2460,250,18.46,34.76,0111111,
28901,2012-08-05T08:06:00Z,22.4910,122.2460,300,16.86,34.67,0111111,
28901,2012-08-05T08:06:00Z,22.4910,122.2460,350,14.47,34.56,0111111,
28901,2012-08-05T08:06:00Z,22.4910,122.2460,400,12.53,34.45,0111111,
28901,2012-08-05T08:06:00Z,22.4910,122.2460,450,11.16,34.37,0111111,
28901,2012-08-05T08:06:00Z,22.4910,122.2460,500,10.08,34.3,0111111,
28901,2012-08-05T08:06:00Z,22.4910,122.2460,550,9.02,34.28,0111111,
28901,2012-08-05T08:06:00Z,22.4910,122.2460,600,7.57,34.24,0111111,
28901,2012-08-05T08:06:00Z,22.4910,122.2460,649,6.21,34.27,0111111,
28901,2012-08-05T08:06:00Z,22.4910,122.2460,700,5.59,34.32,0111111,
28901,2012-08-05T08:06:00Z,22.4910,122.2460,750,5.27,34.35,0111111,
28901,2012-08-05T08:06:00Z,22.4910,122.2460,800,4.91,34.39,0111111,
28901,2012-08-05T08:06:00Z,22.4910,122.2460,850,4.6,34.42,0111111,
28901,2012-08-05T08:06:00Z,22.4910,122.2460,900,4.09,34.42,0111111,
28901,2012-08-05T08:06:00Z,22.4910,122.2460,950,3.8,34.45,0111111,
28901,2012-08-05T08:06:00Z,22.4910,122.2460,979,3.68,34.47,0111111,
28901,2012-08-05T08:16:00Z,22.4930,122.2460,4,29.34,34.26,0111111,
28901,2012-08-05T08:16:00Z,22.4930,122.2460,6,29.07,34.21,0111111,
28901,2012-08-05T08:16:00Z,22.4930,122.2460,8,28.94,34.21,0111111,
28901,2012-08-05T08:16:00Z,22.4930,122.2460,10,28.9,34.21,0111111,
28901,2012-08-05T08:16:00Z,22.4930,122.2460,19,28.87,34.2,0111111,
28901,2012-08-05T08:16:00Z,22.4930,122.2460,30,28.85,34.21,0111111,
28901,2012-08-05T08:16:00Z,22.4930,122.2460,40,28.8,34.25,0111111,
28901,2012-08-05T08:16:00Z,22.4930,122.2460,50,28.75,34.27,0111111,
28901,2012-08-05T08:16:00Z,22.4930,122.2460,60,28.68,34.25,0111111,
28901,2012-08-05T08:16:00Z,22.4930,122.2460,70,28.11,34.31,0111111,
28901,2012-08-05T08:16:00Z,22.4930,122.2460,80,27.01,34.55,0111111,
28901,2012-08-05T08:16:00Z,22.4930,122.2460,90,25.51,34.68,0111111,
28901,2012-08-05T08:16:00Z,22.4930,122.2460,100,24.76,34.75,0111111,
28901,2012-08-05T08:16:00Z,22.4930,122.2460,110,23.57,34.84,0111111,
28901,2012-08-05T08:16:00Z,22.4930,122.2460,120,,,0111199,
28901,2012-08-05T08:16:00Z,22.4930,122.2460,130,,,0111199,
28901,2012-08-05T08:16:00Z,22.4930,122.2460,140,23.02,34.86,0111111,
28901,2012-08-05T08:16:00Z,22.4930,122.2460,150,22.93,34.86,0111111,
28901,2012-08-05T08:16:00Z,22.4930,122.2460,160,22.75,34.89,0111111,
28901,2012-08-05T08:16:00Z,22.4930,122.2460,170,22.39,34.88,0111111,
28901,2012-08-05T08:16:00Z,22.4930,122.2460,180,21.2,34.87,0111111,
28901,2012-08-05T08:16:00Z,22.4930,122.2460,190,20.94,34.85,0111111,
28901,2012-08-05T08:16:00Z,22.4930,122.2460,200,20.32,34.83,0111111,
28901,2012-08-05T08:16:00Z,22.4930,122.2460,250,18.37,34.77,0111111,
28901,2012-08-05T08:16:00Z,22.4930,122.2460,300,17.03,34.67,0111111,
28901,2012-08-05T08:16:00Z,22.4930,122.2460,350,15.02,34.59,0111111,
28901,2012-08-05T08:16:00Z,22.4930,122.2460,400,13.18,34.45,0111111,
28901,2012-08-05T08:16:00Z,22.4930,122.2460,450,11.83,34.41,0111111,
28901,2012-08-05T08:16:00Z,22.4930,122.2460,500,10.44,34.31,0111111,
28901,2012-08-05T08:16:00Z,22.4930,122.2460,550,9.69,34.13,0111111,
28901,2012-08-05T08:16:00Z,22.4930,122.2460,600,8.46,34.26,0111111,
28901,2012-08-05T08:16:00Z,22.4930,122.2460,650,7,34.18,0111111,
28901,2012-08-05T08:16:00Z,22.4930,122.2460,699,6.08,34.3,0111111,
28901,2012-08-05T08:16:00Z,22.4930,122.2460,750,5.69,34.32,0111111,
28901,2012-08-05T08:16:00Z,22.4930,122.2460,800,5.06,34.37,0111111,
28901,2012-08-05T08:16:00Z,22.4930,122.2460,850,4.83,34.4,0111111,
28901,2012-08-05T08:16:00Z,22.4930,122.2460,900,4.52,34.42,0111111,
28901,2012-08-05T08:16:00Z,22.4930,122.2460,949,3.94,34.44,0111111,
28901,2012-08-05T08:16:00Z,22.4930,122.2460,985,3.81,34.45,0111111,
28901,2012-08-05T13:15:00Z,22.5050,122.2390,3,29.17,34.19,0111111,
28901,2012-08-05T13:15:00Z,22.5050,122.2390,4,29.18,34.19,0111111,
28901,2012-08-05T13:15:00Z,22.5050,122.2390,5,29.16,34.19,0111111,
28901,2012-08-05T13:15:00Z,22.5050,122.2390,6,29.13,34.19,0111111,
28901,2012-08-05T13:15:00Z,22.5050,122.2390,7,29.12,34.19,0111111,
28901,2012-08-05T13:15:00Z,22.5050,122.2390,8,29.07,34.19,0111111,
28901,2012-08-05T13:15:00Z,22.5050,122.2390,9,29.04,34.18,0111111,
28901,2012-08-05T13:15:00Z,22.5050,122.2390,10,28.96,34.19,0111111,
28901,2012-08-05T13:15:00Z,22.5050,122.2390,20,28.92,34.18,0111111,
28901,2012-08-05T13:15:00Z,22.5050,122.2390,30,28.9,34.18,0111111,
28901,2012-08-05T13:15:00Z,22.5050,122.2390,40,28.88,34.18,0111111,
28901,2012-08-05T13:15:00Z,22.5050,122.2390,50,28.79,34.19,0111111,
28901,2012-08-05T13:15:00Z,22.5050,122.2390,60,28.34,34.29,0111111,
28901,2012-08-05T13:15:00Z,22.5050,122.2390,70,27.22,34.47,0111111,
28901,2012-08-05T13:15:00Z,22.5050,122.2390,80,26.27,34.62,0111111,
28901,2012-08-05T13:15:00Z,22.5050,122.2390,90,25.52,34.7,0111111,
28901,2012-08-05T13:15:00Z,22.5050,122.2390,100,24.99,34.74,0111111,
28901,2012-08-05T13:15:00Z,22.5050,122.2390,110,23.79,34.81,0111111,
28901,2012-08-05T13:15:00Z,22.5050,122.2390,120,23.51,34.82,0111111,
28901,2012-08-05T13:15:00Z,22.5050,122.2390,130,22.81,34.84,0111111,
28901,2012-08-05T13:15:00Z,22.5050,122.2390,140,22.71,34.83,0111111,
28901,2012-08-05T13:15:00Z,22.5050,122.2390,150,22.37,34.85,0111111,
28901,2012-08-05T13:15:00Z,22.5050,122.2390,160,22.35,34.87,0111111,
28901,2012-08-05T13:15:00Z,22.5050,122.2390,170,22.33,34.89,0111111,
28901,2012-08-05T13:15:00Z,22.5050,122.2390,180,21.94,34.86,0111111,
28901,2012-08-05T13:15:00Z,22.5050,122.2390,190,21.28,34.84,0111111,
28901,2012-08-05T13:15:00Z,22.5050,122.2390,200,20.75,34.86,0111111,
28901,2012-08-05T13:15:00Z,22.5050,122.2390,250,18.77,34.79,0111111,
28901,2012-08-05T13:15:00Z,22.5050,122.2390,300,17.15,34.69,0111111,
28901,2012-08-05T13:15:00Z,22.5050,122.2390,350,15.49,34.6,0111111,
28901,2012-08-05T13:15:00Z,22.5050,122.2390,400,12.81,34.46,0111111,
28901,2012-08-05T13:15:00Z,22.5050,122.2390,450,11.2,34.47,0111111,
28901,2012-08-05T13:15:00Z,22.5050,122.2390,500,10.15,34.3,0111111,
28901,2012-08-05T13:15:00Z,22.5050,122.2390,550,9.26,34.28,0111111,
28901,2012-08-05T13:15:00Z,22.5050,122.2390,600,7.96,34.24,0111111,
28901,2012-08-05T13:15:00Z,22.5050,122.2390,650,6.33,34.27,0111111,
28901,2012-08-05T13:15:00Z,22.5050,122.2390,700,5.86,34.31,0111111,
28901,2012-08-05T13:15:00Z,22.5050,122.2390,749,5.42,34.33,0111111,
28901,2012-08-05T13:15:00Z,22.5050,122.2390,800,5.1,34.37,0111111,
28901,2012-08-05T13:15:00Z,22.5050,122.2390,850,4.86,34.39,0111111,
28901,2012-08-05T13:15:00Z,22.5050,122.2390,900,4.48,34.43,0111111,
28901,2012-08-05T13:15:00Z,22.5050,122.2390,949,3.87,34.44,0111111,
28901,2012-08-05T13:15:00Z,22.5050,122.2390,975,3.82,34.45,0111111,
28901,2012-08-05T18:27:00Z,22.5280,122.2250,4,29.02,34.17,0111111,
28901,2012-08-05T18:27:00Z,22.5280,122.2250,7,29.02,34.18,0111111,
28901,2012-08-05T18:27:00Z,22.5280,122.2250,9,29.03,34.17,0111111,
28901,2012-08-05T18:27:00Z,22.5280,122.2250,11,29.03,34.17,0111111,
28901,2012-08-05T18:27:00Z,22.5280,122.2250,20,28.99,34.17,0111111,
28901,2012-08-05T18:27:00Z,22.5280,122.2250,30,28.96,34.17,0111111,
28901,2012-08-05T18:27:00Z,22.5280,122.2250,40,28.96,34.17,0111111,
28901,2012-08-05T18:27:00Z,22.5280,122.2250,50,28.95,34.17,0111111,
28901,2012-08-05T18:27:00Z,22.5280,122.2250,60,28.95,34.17,0111111,
28901,2012-08-05T18:27:00Z,22.5280,122.2250,70,28.92,34.18,0111111,
28901,2012-08-05T18:27:00Z,22.5280,122.2250,80,28.18,34.35,0111111,
28901,2012-08-05T18:27:00Z,22.5280,122.2250,90,27.5,34.48,0111111,
28901,2012-08-05T18:27:00Z,22.5280,122.2250,100,26.54,34.5,0111111,
28901,2012-08-05T18:27:00Z,22.5280,122.2250,110,25.83,34.71,0111111,
28901,2012-08-05T18:27:00Z,22.5280,122.2250,120,24.96,34.78,0111111,
28901,2012-08-05T18:27:00Z,22.5280,122.2250,130,24.11,34.81,0111111,
28901,2012-08-05T18:27:00Z,22.5280,122.2250,140,23.16,34.85,0111111,
28901,2012-08-05T18:27:00Z,22.5280,122.2250,150,22.59,34.88,0111111,
28901,2012-08-05T18:27:00Z,22.5280,122.2250,160,22.53,34.88,0111111,
28901,2012-08-05T18:27:00Z,22.5280,122.2250,170,22.48,34.88,0111111,
28901,2012-08-05T18:27:00Z,22.5280,122.2250,180,22.23,34.9,0111111,
28901,2012-08-05T18:27:00Z,22.5280,122.2250,190,21.46,34.8,0111111,
28901,2012-08-05T18:27:00Z,22.5280,122.2250,200,20.86,34.85,0111111,
28901,2012-08-05T18:27:00Z,22.5280,122.2250,250,18.05,34.79,0111111,
28901,2012-08-05T18:27:00Z,22.5280,122.2250,300,16.42,34.65,0111111,
28901,2012-08-05T18:27:00Z,22.5280,122.2250,350,14.29,34.47,0111111,
28901,2012-08-05T18:27:00Z,22.5280,122.2250,400,12.47,34.44,0111111,
28901,2012-08-05T18:27:00Z,22.5280,122.2250,450,11.08,34.39,0111111,
28901,2012-08-05T18:27:00Z,22.5280,122.2250,500,9.65,34.25,0111111,
28901,2012-08-05T18:27:00Z,22.5280,122.2250,550,8.78,34.29,0111111,
28901,2012-08-05T18:27:00Z,22.5280,122.2250,600,7.63,34.25,0111111,
28901,2012-08-05T18:27:00Z,22.5280,122.2250,650,6.57,34.28,0111111,
28901,2012-08-05T18:27:00Z,22.5280,122.2250,700,5.8,34.31,0111111,
28901,2012-08-05T18:27:00Z,22.5280,122.2250,749,5.46,34.31,0111111,
28901,2012-08-05T18:27:00Z,22.5280,122.2250,800,5.15,34.36,0111111,
28901,2012-08-05T18:27:00Z,22.5280,122.2250,850,4.76,34.4,0111111,
28901,2012-08-05T18:27:00Z,22.5280,122.2250,900,4.48,34.41,0111111,
28901,2012-08-05T18:27:00Z,22.5280,122.2250,950,4.26,34.43,0111111,
28901,2012-08-05T18:27:00Z,22.5280,122.2250,989,3.94,34.44,0111111,
28901,2012-08-05T23:24:00Z,22.5380,122.2100,2,29,34.16,0111111,
28901,2012-08-05T23:24:00Z,22.5380,122.2100,3,28.99,34.16,0111111,
28901,2012-08-05T23:24:00Z,22.5380,122.2100,4,28.99,34.17,0111111,
28901,2012-08-05T23:24:00Z,22.5380,122.2100,5,29,34.16,0111111,
28901,2012-08-05T23:24:00Z,22.5380,122.2100,6,29,34.16,0111111,
28901,2012-08-05T23:24:00Z,22.5380,122.2100,7,29,34.16,0111111,
28901,2012-08-05T23:24:00Z,22.5380,122.2100,8,29,34.16,0111111,
28901,2012-08-05T23:24:00Z,22.5380,122.2100,9,29,34.16,0111111,
28901,2012-08-05T23:24:00Z,22.5380,122.2100,10,29,34.16,0111111,
28901,2012-08-05T23:24:00Z,22.5380,122.2100,20,29,34.17,0111111,
28901,2012-08-05T23:24:00Z,22.5380,122.2100,30,29,34.17,0111111,
28901,2012-08-05T23:24:00Z,22.5380,122.2100,40,28.99,34.17,0111111,
28901,2012-08-05T23:24:00Z,22.5380,122.2100,50,28.96,34.16,0111111,
28901,2012-08-05T23:24:00Z,22.5380,122.2100,60,28.31,34.3,0111111,
28901,2012-08-05T23:24:00Z,22.5380,122.2100,70,27.21,34.54,0111111,
28901,2012-08-05T23:24:00Z,22.5380,122.2100,80,26.71,34.63,0111111,
28901,2012-08-05T23:24:00Z,22.5380,122.2100,90,26.12,34.71,0111111,
28901,2012-08-05T23:24:00Z,22.5380,122.2100,100,25.31,34.79,0111111,
28901,2012-08-05T23:24:00Z,22.5380,122.2100,110,24.32,34.82,0111111,
28901,2012-08-05T23:24:00Z,22.5380,122.2100,120,23.85,34.82,0111111,
28901,2012-08-05T23:24:00Z,22.5380,122.2100,130,23.43,34.94,0111111,
28901,2012-08-05T23:24:00Z,22.5380,122.2100,139,23.12,34.95,0111111,
28901,2012-08-05T23:24:00Z,22.5380,122.2100,150,22.56,34.91,0111111,
28901,2012-08-05T23:24:00Z,22.5380,122.2100,160,22.34,34.9,0111111,
28901,2012-08-05T23:24:00Z,22.5380,122.2100,170,22.12,34.89,0111111,
28901,2012-08-05T23:24:00Z,22.5380,122.2100,180,21.91,34.87,0111111,
28901,2012-08-05T23:24:00Z,22.5380,122.2100,190,21.12,34.84,0111111,
28901,2012-08-05T23:24:00Z,22.5380,122.2100,200,20.7,34.84,0111111,
28901,2012-08-05T23:24:00Z,22.5380,122.2100,250,18.09,34.74,0111111,
28901,2012-08-05T23:24:00Z,22.5380,122.2100,300,16.54,34.65,0111111,
28901,2012-08-05T23:24:00Z,22.5380,122.2100,350,14.58,34.56,0111111,
28901,2012-08-05T23:24:00Z,22.5380,122.2100,400,12.45,34.41,0111111,
28901,2012-08-05T23:24:00Z,22.5380,122.2100,450,11.04,34.36,0111111,
28901,2012-08-05T23:24:00Z,22.5380,122.2100,499,9.94,34.31,0111111,
28901,2012-08-05T23:24:00Z,22.5380,122.2100,550,8.56,34.26,0111111,
28901,2012-08-05T23:24:00Z,22.5380,122.2100,600,7.38,34.24,0111111,
28901,2012-08-05T23:24:00Z,22.5380,122.2100,649,6.64,34.29,0111111,
28901,2012-08-05T23:24:00Z,22.5380,122.2100,699,5.86,34.31,0111111,
28901,2012-08-05T23:24:00Z,22.5380,122.2100,749,5.36,34.34,0111111,
28901,2012-08-05T23:24:00Z,22.5380,122.2100,799,5.08,34.37,0111111,
28901,2012-08-05T23:24:00Z,22.5380,122.2100,850,4.72,34.41,0111111,
28901,2012-08-05T23:24:00Z,22.5380,122.2100,900,4.42,34.41,0111111,
28901,2012-08-05T23:24:00Z,22.5380,122.2100,950,4.23,34.43,0111111,
28901,2012-08-05T23:24:00Z,22.5380,122.2100,979,3.98,34.43,0111111,
28901,2012-08-05T23:34:00Z,22.5440,122.2110,4,29,34.16,0111111,
28901,2012-08-05T23:34:00Z,22.5440,122.2110,7,29,34.16,0111111,
28901,2012-08-05T23:34:00Z,22.5440,122.2110,10,28.99,34.17,0111111,
28901,2012-08-05T23:34:00Z,22.5440,122.2110,19,28.99,34.17,0111111,
28901,2012-08-05T23:34:00Z,22.5440,122.2110,30,29,34.17,0111111,
28901,2012-08-05T23:34:00Z,22.5440,122.2110,40,29,34.17,0111111,
28901,2012-08-05T23:34:00Z,22.5440,122.2110,50,28.98,34.16,0111111,
28901,2012-08-05T23:34:00Z,22.5440,122.2110,60,28.88,34.17,0111111,
28901,2012-08-05T23:34:00Z,22.5440,122.2110,70,27.66,34.4,0111111,
28901,2012-08-05T23:34:00Z,22.5440,122.2110,80,26.8,34.63,0111111,
28901,2012-08-05T23:34:00Z,22.5440,122.2110,90,26.37,34.69,0111111,
28901,2012-08-05T23:34:00Z,22.5440,122.2110,100,25.62,34.72,0111111,
28901,2012-08-05T23:34:00Z,22.5440,122.2110,110,25.04,34.67,0111111,
28901,2012-08-05T23:34:00Z,22.5440,122.2110,120,24.37,34.77,0111111,
28901,2012-08-05T23:34:00Z,22.5440,122.2110,130,23.61,34.84,0111111,
28901,2012-08-05T23:34:00Z,22.5440,122.2110,140,23.5,34.93,0111111,
28901,2012-08-05T23:34:00Z,22.5440,122.2110,150,22.76,34.94,0111111,
28901,2012-08-05T23:34:00Z,22.5440,122.2110,160,22.48,34.91,0111111,
28901,2012-08-05T23:34:00Z,22.5440,122.2110,170,22.29,34.9,0111111,
28901,2012-08-05T23:34:00Z,22.5440,122.2110,180,22.1,34.89,0111111,
28901,2012-08-05T23:34:00Z,22.5440,122.2110,190,21.38,34.87,0111111,
28901,2012-08-05T23:34:00Z,22.5440,122.2110,200,20.93,34.82,0111111,
28901,2012-08-05T23:34:00Z,22.5440,122.2110,250,18.52,34.78,0111111,
28901,2012-08-05T23:34:00Z,22.5440,122.2110,300,16.67,34.7,0111111,
28901,2012-08-05T23:34:00Z,22.5440,122.2110,350,14.41,34.54,0111111,
28901,2012-08-05T23:34:00Z,22.5440,122.2110,400,12.22,34.45,0111111,
28901,2012-08-05T23:34:00Z,22.5440,122.2110,450,10.9,34.34,0111111,
28901,2012-08-05T23:34:00Z,22.5440,122.2110,500,9.45,34.13,0111111,
28901,2012-08-05T23:34:00Z,22.5440,122.2110,550,7.75,34.2,0111111,
28901,2012-08-05T23:34:00Z,22.5440,122.2110,600,7.16,34.26,0111111,
28901,2012-08-05T23:34:00Z,22.5440,122.2110,650,6.6,34.29,0111111,
28901,2012-08-05T23:34:00Z,22.5440,122.2110,700,5.93,34.32,0111111,
28901,2012-08-05T23:34:00Z,22.5440,122.2110,750,5.47,34.33,0111111,
28901,2012-08-05T23:34:00Z,22.5440,122.2110,800,5,34.38,0111111,
28901,2012-08-05T23:34:00Z,22.5440,122.2110,850,4.64,34.4,0111111,
28901,2012-08-05T23:34:00Z,22.5440,122.2110,900,4.26,34.42,0111111,
28901,2012-08-05T23:34:00Z,22.5440,122.2110,950,4.01,34.43,0111111,
28901,2012-08-05T23:34:00Z,22.5440,122.2110,989,3.74,34.45,0111111,
28901,2012-08-06T04:30:00Z,22.5610,122.1950,2,29.12,34.16,0111111,
28901,2012-08-06T04:30:00Z,22.5610,122.1950,3,29.13,34.16,0111111,
28901,2012-08-06T04:30:00Z,22.5610,122.1950,4,29.13,34.16,0111111,
28901,2012-08-06T04:30:00Z,22.5610,122.1950,5,29.11,34.16,0111111,
28901,2012-08-06T04:30:00Z,22.5610,122.1950,6,29.11,34.16,0111111,
28901,2012-08-06T04:30:00Z,22.5610,122.1950,7,29.1,34.16,0111111,
28901,2012-08-06T04:30:00Z,22.5610,122.1950,8,29.1,34.16,0111111,
28901,2012-08-06T04:30:00Z,22.5610,122.1950,9,29.1,34.16,0111111,
28901,2012-08-06T04:30:00Z,22.5610,122.1950,10,29.09,34.16,0111111,
28901,2012-08-06T04:30:00Z,22.5610,122.1950,19,29.04,34.16,0111111,
28901,2012-08-06T04:30:00Z,22.5610,122.1950,30,29.03,34.16,0111111,
28901,2012-08-06T04:30:00Z,22.5610,122.1950,39,29.02,34.16,0111111,
28901,2012-08-06T04:30:00Z,22.5610,122.1950,50,28.95,34.16,0111111,
28901,2012-08-06T04:30:00Z,22.5610,122.1950,60,28.93,34.15,0111111,
28901,2012-08-06T04:30:00Z,22.5610,122.1950,70,28.21,34.06,0111111,
28901,2012-08-06T04:30:00Z,22.5610,122.1950,80,26.94,34.43,0111111,
28901,2012-08-06T04:30:00Z,22.5610,122.1950,90,26.19,34.69,0111111,
28901,2012-08-06T04:30:00Z,22.5610,122.1950,100,25.91,34.72,0111111,
28901,2012-08-06T04:30:00Z,22.5610,122.1950,110,25.46,34.77,0111111,
28901,2012-08-06T04:30:00Z,22.5610,122.1950,120,24.46,34.81,0111111,
28901,2012-08-06T04:30:00Z,22.5610,122.1950,130,23.85,34.86,0111111,
28901,2012-08-06T04:30:00Z,22.5610,122.1950,140,23.53,34.95,0111111,
28901,2012-08-06T04:30:00Z,22.5610,122.1950,150,22.58,34.89,0111111,
28901,2012-08-06T04:30:00Z,22.5610,122.1950,160,22.05,34.89,0111111,
28901,2012-08-06T04:30:00Z,22.5610,122.1950,170,21.67,34.87,0111111,
28901,2012-08-06T04:30:00Z,22.5610,122.1950,180,21.19,34.83,0111111,
28901,2012-08-06T04:30:00Z,22.5610,122.1950,190,20.4,34.83,0111111,
28901,2012-08-06T04:30:00Z,22.5610,122.1950,200,20.05,34.82,0111111,
28901,2012-08-06T04:30:00Z,22.5610,122.1950,250,18.75,34.78,0111111,
28901,2012-08-06T04:30:00Z,22.5610,122.1950,300,17.06,34.68,0111111,
28901,2012-08-06T04:30:00Z,22.5610,122.1950,350,15.2,34.57,0111111,
28901,2012-08-06T04:30:00Z,22.5610,122.1950,400,12.84,34.44,0111111,
28901,2012-08-06T04:30:00Z,22.5610,122.1950,450,11.05,34.35,0111111,
28901,2012-08-06T04:30:00Z,22.5610,122.1950,500,10,34.29,0111111,
28901,2012-08-06T04:30:00Z,22.5610,122.1950,550,8.26,34.25,0111111,
28901,2012-08-06T04:30:00Z,22.5610,122.1950,600,6.98,34.27,0111111,
28901,2012-08-06T04:30:00Z,22.5610,122.1950,649,6.47,34.3,0111111,
28901,2012-08-06T04:30:00Z,22.5610,122.1950,700,5.8,34.31,0111111,
28901,2012-08-06T04:30:00Z,22.5610,122.1950,750,5.35,34.35,0111111,
28901,2012-08-06T04:30:00Z,22.5610,122.1950,800,4.93,34.38,0111111,
28901,2012-08-06T04:30:00Z,22.5610,122.1950,850,4.64,34.4,0111111,
28901,2012-08-06T04:30:00Z,22.5610,122.1950,899,4.26,34.42,0111111,
28901,2012-08-06T04:30:00Z,22.5610,122.1950,950,4,34.43,0111111,
28901,2012-08-06T04:30:00Z,22.5610,122.1950,980,3.81,34.44,0111111,
28901,2012-08-06T04:40:00Z,22.5640,122.1970,4,29.14,34.16,0111111,
28901,2012-08-06T04:40:00Z,22.5640,122.1970,7,29.1,34.17,0111111,
28901,2012-08-06T04:40:00Z,22.5640,122.1970,10,29.08,34.17,0111111,
28901,2012-08-06T04:40:00Z,22.5640,122.1970,19,29.04,34.16,0111111,
28901,2012-08-06T04:40:00Z,22.5640,122.1970,30,29.03,34.16,0111111,
28901,2012-08-06T04:40:00Z,22.5640,122.1970,40,28.99,34.18,0111111,
28901,2012-08-06T04:40:00Z,22.5640,122.1970,50,28.96,34.16,0111111,
28901,2012-08-06T04:40:00Z,22.5640,122.1970,60,28.93,34.17,0111111,
28901,2012-08-06T04:40:00Z,22.5640,122.1970,70,28.15,34.34,0111111,
28901,2012-08-06T04:40:00Z,22.5640,122.1970,80,26.7,34.63,0111111,
28901,2012-08-06T04:40:00Z,22.5640,122.1970,90,26,34.74,0111111,
28901,2012-08-06T04:40:00Z,22.5640,122.1970,100,25.81,34.71,0111111,
28901,2012-08-06T04:40:00Z,22.5640,122.1970,109,25.46,34.76,0111111,
28901,2012-08-06T04:40:00Z,22.5640,122.1970,120,24.24,34.87,0111111,
28901,2012-08-06T04:40:00Z,22.5640,122.1970,130,23.92,34.88,0111111,
28901,2012-08-06T04:40:00Z,22.5640,122.1970,140,23.53,34.96,0111111,
28901,2012-08-06T04:40:00Z,22.5640,122.1970,150,22.48,34.95,0111111,
28901,2012-08-06T04:40:00Z,22.5640,122.1970,160,21.88,34.89,0111111,
28901,2012-08-06T04:40:00Z,22.5640,122.1970,170,21.45,34.87,0111111,
28901,2012-08-06T04:40:00Z,22.5640,122.1970,180,20.27,34.88,0111111,
28901,2012-08-06T04:40:00Z,22.5640,122.1970,190,19.88,34.82,0111111,
28901,2012-08-06T04:40:00Z,22.5640,122.1970,200,19.86,34.8,0111111,
28901,2012-08-06T04:40:00Z,22.5640,122.1970,250,18.57,34.77,0111111,
28901,2012-08-06T04:40:00Z,22.5640,122.1970,300,16.87,34.69,0111111,
28901,2012-08-06T04:40:00Z,22.5640,122.1970,350,14.45,34.53,0111111,
28901,2012-08-06T04:40:00Z,22.5640,122.1970,400,12.51,34.44,0111111,
28901,2012-08-06T04:40:00Z,22.5640,122.1970,450,10.77,34.32,0111111,
28901,2012-08-06T04:40:00Z,22.5640,122.1970,500,9.77,34.3,0111111,
28901,2012-08-06T04:40:00Z,22.5640,122.1970,550,8.18,34.24,0111111,
28901,2012-08-06T04:40:00Z,22.5640,122.1970,600,7.11,34.21,0111111,
28901,2012-08-06T04:40:00Z,22.5640,122.1970,650,6.63,34.28,0111111,
28901,2012-08-06T04:40:00Z,22.5640,122.1970,700,5.92,34.3,0111111,
28901,2012-08-06T04:40:00Z,22.5640,122.1970,750,5.55,34.32,0111111,
28901,2012-08-06T04:40:00Z,22.5640,122.1970,800,5.19,34.36,0111111,
28901,2012-08-06T04:40:00Z,22.5640,122.1970,850,4.72,34.4,0111111,
28901,2012-08-06T04:40:00Z,22.5640,122.1970,900,4.14,34.42,0111111,
28901,2012-08-06T04:40:00Z,22.5640,122.1970,950,3.94,34.44,0111111,
28901,2012-08-06T04:40:00Z,22.5640,122.1970,989,3.73,34.46,0111111,
28901,2012-08-06T09:32:00Z,22.5790,122.1820,4,29.1,34.17,0111111,
28901,2012-08-06T09:32:00Z,22.5790,122.1820,5,29.11,34.17,0111111,
